2025-01-02,247.71
2025-01-03,246.61
2025-01-06,245.76
2025-01-07,238.78
2025-01-08,234.84
2025-01-09,236.75
2025-01-10,235.47
2025-01-13,236.34
2025-01-14,245.24
2025-01-15,240.13
2025-01-16,239.23
2025-01-17,240.74
2025-01-20,254.16
2025-01-21,252.87
2025-01-22,246.96
2025-01-23,246.48
2025-01-24,250.66
2025-01-27,247.18
2025-02-05,242.48
2025-02-06,243.43
2025-02-07,251.29
2025-02-10,248.57
2025-02-11,242.18
2025-02-12,245.54
2025-02-13,251.4
2025-02-14,259.4
2025-02-17,259.1
2025-02-18,260.42
2025-02-19,263.1
2025-02-20,259.87
2025-02-21,265.02
2025-02-24,261.12
2025-02-25,259.18
2025-02-26,258.35
2025-02-27,259.68
2025-02-28,254.2
2025-03-03,263.08
2025-03-04,252.95
2025-03-05,251.02
2025-03-06,254.21
2025-03-07,250.79
2025-03-10,246.7
2025-03-11,245.45
2025-03-12,244.77
2025-03-13,243.54
2025-03-14,251.99
2025-03-17,246.22
2025-03-18,247.18
2025-03-19,255.25
2025-03-20,252.13
2025-03-21,246.22
2025-03-24,248.29
2025-03-25,249.56
2025-03-26,247.1
2025-03-27,248.99
2025-03-28,246.99
2025-03-31,243.27
2025-04-01,239.54
2025-04-02,239.62
2025-04-03,233.79
2025-04-07,207.0
2025-04-08,210.68
2025-04-09,203.31
2025-04-10,209.65
2025-04-11,215.44
2025-04-14,215.44
2025-04-15,219.43
2025-04-16,216.3
2025-04-17,217.36
2025-04-18,216.84
2025-04-21,222.52
2025-04-22,226.31
2025-04-23,228.92
2025-04-24,232.37
2025-04-25,232.11
2025-04-28,230.39
2025-04-29,227.63
2025-04-30,227.11
2025-05-06,227.23
2025-05-07,234.08
2025-05-08,239.93
2025-05-09,243.56
2025-05-12,252.12
2025-05-13,253.86
2025-05-14,257.62
2025-05-15,255.24
2025-05-16,254.44
2025-05-19,255.07
2025-05-20,258.01
2025-05-21,268.88
2025-05-22,265.24
2025-05-23,261.92
2025-05-26,251.04
2025-05-27,249.17
2025-05-28,248.79
2025-05-29,247.07
2025-05-30,245.25
2025-06-03,246.38
2025-06-04,246.28
2025-06-05,246.73
2025-06-06,244.16
2025-06-09,240.92
2025-06-10,238.53
2025-06-11,245.75
2025-06-12,245.07
2025-06-13,243.49
2025-06-16,241.98
2025-06-17,241.59
2025-06-18,240.91
2025-06-19,237.5
2025-06-20,235.7
2025-06-23,235.06
2025-06-24,241.25
2025-06-25,250.06
2025-06-26,247.99
2025-06-27,246.23
2025-06-30,247.43
2025-07-01,246.73
2025-07-02,245.7
2025-07-03,257.61
2025-07-04,260.75
2025-07-07,255.94
2025-07-08,258.31
2025-07-09,265.66
2025-07-10,266.84
2025-07-11,266.35
2025-07-14,263.4
2025-07-15,262.67
2025-07-16,259.38
2025-07-17,260.46
2025-07-18,266.05
2025-07-21,274.35
2025-07-22,281.22
2025-07-23,281.57
2025-07-24,279.79
2025-07-25,277.43
2025-07-28,280.87
2025-07-29,286.28
2025-07-30,271.83
2025-07-31,259.6
2025-08-01,258.08
2025-08-04,261.42
2025-08-05,260.66
2025-08-06,259.97
2025-08-07,258.06
2025-08-08,258.48
2025-08-11,258.66
2025-08-12,258.25
2025-08-13,268.41
2025-08-14,274.58
2025-08-15,275.34
2025-08-18,277.63
2025-08-19,272.53
2025-08-20,274.89
2025-08-21,274.69
2025-08-22,282.75
2025-08-25,285.8
2025-08-26,285.03
2025-08-27,274.01
2025-08-28,273.13
2025-08-29,301.46
2025-09-01,299.31
2025-09-02,298.2
2025-09-03,304.23
2025-09-04,299.34
2025-09-05,320.09
2025-09-08,320.35
2025-09-09,315.06
2025-09-10,311.16
2025-09-11,317.57
2025-09-12,319.99
2025-09-15,349.23
2025-09-16,347.97
2025-09-17,371.28
2025-09-18,361.23
2025-09-19,362.8
2025-09-22,364.34
2025-09-23,362.47
2025-09-24,374.07
2025-09-25,386.79
2025-09-26,374.53
2025-09-29,391.24
2025-09-30,395.8
2025-10-09,403.57
2025-10-10,376.06
2025-10-13,368.72
2025-10-14,352.48
2025-10-15,363.6
2025-10-16,362.81
2025-10-17,352.61
2025-10-20,360.84
2025-10-21,370.1
2025-10-22,367.11
2025-10-23,370.64
2025-10-24,379.82
2025-10-27,380.22
2025-10-28,380.52
2025-10-29,393.83
2025-10-30,392.14
2025-10-31,382.77
2025-11-03,380.89
2025-11-04,373.1
2025-11-05,382.7
2025-11-06,388.59
2025-11-07,389.27
2025-11-10,378.58
2025-11-11,379.65
2025-11-12,380.42
2025-11-13,409.19
2025-11-14,397.88
2025-11-17,384.75
2025-11-18,379.06
2025-11-19,385.07
2025-11-20,373.54
2025-11-21,364.29
2025-11-24,364.83
2025-11-25,366.61
2025-11-26,367.07
2025-11-27,365.47
2025-11-28,367.44
2025-12-01,377.06
2025-12-02,374.22
2025-12-03,370.28
2025-12-04,377.43
2025-12-05,383.09
2025-12-08,386.44
2025-12-09,381.61
2025-12-10,376.48
2025-12-11,382.99
2025-12-12,385.75
2025-12-15,379.55
2025-12-16,372.57
2025-12-17,377.5
2025-12-18,366.26
2025-12-19,368.23
2025-12-22,366.1
2025-12-23,372.27
2025-12-24,369.8
2025-12-25,367.25
2025-12-26,368.65
2025-12-29,363.61
2025-12-30,363.5
2025-12-31,361.59
2026-01-05,371.68
2026-01-06,368.22
2026-01-07,365.29
2026-01-08,363.51
2026-01-09,363.53
2026-01-12,356.1
2026-01-13,353.46
2026-01-14,348.52
2026-01-15,348.29
2026-01-16,346.88
2026-01-19,343.52
2026-01-20,344.21
2026-01-21,344.41
2026-01-22,340.46
2026-01-23,341.65
2026-01-26,336.77
2026-01-27,334.16
2026-01-28,334.74
2026-01-29,336.61
2026-01-30,344.6
2026-02-02,343.6
2026-02-03,342.54
2026-02-04,359.4
2026-02-05,357.34
2026-02-06,363.41
2026-02-09,363.13
2026-02-10,359.34
2026-02-11,362.32
2026-02-12,370.07
