2025-01-02,278.14
2025-01-03,277.18
2025-01-06,278.06
2025-01-07,288.68
2025-01-08,285.43
2025-01-09,285.0
2025-01-10,283.5
2025-01-13,282.62
2025-01-14,289.19
2025-01-15,282.5
2025-01-16,289.92
2025-01-17,287.14
2025-01-20,287.14
2025-01-21,290.86
2025-01-22,284.43
2025-01-23,285.02
2025-01-24,280.36
2025-01-27,278.58
2025-02-05,279.34
2025-02-06,303.93
2025-02-07,301.18
2025-02-10,300.0
2025-02-11,296.82
2025-02-12,306.41
2025-02-13,302.71
2025-02-14,308.8
2025-02-17,316.18
2025-02-18,319.22
2025-02-19,337.7
2025-02-20,336.96
2025-02-21,343.62
2025-02-24,345.83
2025-02-25,336.98
2025-02-26,343.02
2025-02-27,340.22
2025-02-28,330.52
2025-03-03,321.68
2025-03-04,318.12
2025-03-05,319.5
2025-03-06,341.67
2025-03-07,343.61
2025-03-10,336.93
2025-03-11,328.28
2025-03-12,327.2
2025-03-13,319.99
2025-03-14,324.48
2025-03-17,322.11
2025-03-18,324.15
2025-03-19,321.42
2025-03-20,316.98
2025-03-21,309.47
2025-03-24,317.3
2025-03-25,316.92
2025-03-26,316.0
2025-03-27,318.04
2025-03-28,307.33
2025-03-31,307.4
2025-04-01,317.15
2025-04-02,317.15
2025-04-03,325.12
2025-04-07,319.82
2025-04-08,318.49
2025-04-09,339.91
2025-04-10,333.64
2025-04-11,338.07
2025-04-14,338.07
2025-04-15,334.0
2025-04-16,345.82
2025-04-17,342.38
2025-04-18,335.13
2025-04-21,337.24
2025-04-22,341.28
2025-04-23,336.8
2025-04-24,337.09
2025-04-25,334.95
2025-04-28,335.79
2025-04-29,335.79
2025-04-30,333.23
2025-05-06,338.12
2025-05-07,331.27
2025-05-08,331.7
2025-05-09,325.76
2025-05-12,322.68
2025-05-13,321.44
2025-05-14,322.87
2025-05-15,316.93
2025-05-16,316.71
2025-05-19,321.44
2025-05-20,320.45
2025-05-21,315.53
2025-05-22,312.47
2025-05-23,313.95
2025-05-26,318.91
2025-05-27,317.15
2025-05-28,308.39
2025-05-29,314.23
2025-05-30,309.29
2025-06-03,313.88
2025-06-04,314.3
2025-06-05,317.47
2025-06-06,318.11
2025-06-09,317.61
2025-06-10,308.14
2025-06-11,307.96
2025-06-12,298.7
2025-06-13,303.38
2025-06-16,304.73
2025-06-17,307.33
2025-06-18,307.39
2025-06-19,312.99
2025-06-20,315.36
2025-06-23,324.08
2025-06-24,322.05
2025-06-25,326.3
2025-06-26,323.59
2025-06-27,321.08
2025-06-30,326.77
2025-07-01,327.57
2025-07-02,323.01
2025-07-03,328.17
2025-07-04,335.15
2025-07-07,332.68
2025-07-08,333.97
2025-07-09,331.15
2025-07-10,329.83
2025-07-11,330.83
2025-07-14,324.19
2025-07-15,323.32
2025-07-16,320.86
2025-07-17,318.6
2025-07-18,325.19
2025-07-21,320.05
2025-07-22,322.14
2025-07-23,331.5
2025-07-24,338.65
2025-07-25,341.96
2025-07-28,343.65
2025-07-29,344.79
2025-07-30,349.2
2025-07-31,335.2
2025-08-01,329.8
2025-08-04,328.26
2025-08-05,328.5
2025-08-06,331.58
2025-08-07,332.87
2025-08-08,329.09
2025-08-11,326.7
2025-08-12,332.25
2025-08-13,331.31
2025-08-14,341.66
2025-08-15,342.03
2025-08-18,347.22
2025-08-19,339.96
2025-08-20,350.49
2025-08-21,360.98
2025-08-22,383.4
2025-08-25,380.08
2025-08-26,383.0
2025-08-27,373.5
2025-08-28,396.93
2025-08-29,372.5
2025-09-01,377.84
2025-09-02,378.51
2025-09-03,373.43
2025-09-04,350.95
2025-09-05,357.28
2025-09-08,370.4
2025-09-09,363.69
2025-09-10,368.2
2025-09-11,377.44
2025-09-12,377.04
2025-09-15,380.0
2025-09-16,377.86
2025-09-17,389.39
2025-09-18,407.7
2025-09-19,402.0
2025-09-22,412.7
2025-09-23,418.8
2025-09-24,460.68
2025-09-25,453.65
2025-09-26,452.8
2025-09-29,459.0
2025-09-30,452.36
2025-10-09,458.05
2025-10-10,437.9
2025-10-13,435.8
2025-10-14,402.0
2025-10-15,412.38
2025-10-16,410.69
2025-10-17,399.43
2025-10-20,400.16
2025-10-21,408.49
2025-10-22,404.39
2025-10-23,403.58
2025-10-24,414.8
2025-10-27,429.1
2025-10-28,426.0
2025-10-29,423.62
2025-10-30,415.5
2025-10-31,407.05
2025-11-03,401.0
2025-11-04,405.43
2025-11-05,396.83
2025-11-06,411.0
2025-11-07,413.75
2025-11-10,415.69
2025-11-11,415.5
2025-11-12,413.15
2025-11-13,413.67
2025-11-14,407.5
2025-11-17,400.68
2025-11-18,423.4
2025-11-19,419.29
2025-11-20,405.0
2025-11-21,386.86
2025-11-24,416.24
2025-11-25,418.0
2025-11-26,421.71
2025-11-27,422.0
2025-11-28,427.9
2025-12-01,446.46
2025-12-02,433.28
2025-12-03,433.85
2025-12-04,449.79
2025-12-05,450.5
2025-12-08,463.0
2025-12-09,457.46
2025-12-10,458.53
2025-12-11,453.1
2025-12-12,455.1
2025-12-15,449.0
2025-12-16,442.88
2025-12-17,444.74
2025-12-18,443.1
2025-12-19,448.36
2025-12-22,465.3
2025-12-23,481.42
2025-12-24,481.1
2025-12-25,473.2
2025-12-26,459.01
2025-12-29,452.8
2025-12-30,459.0
2025-12-31,459.08
2026-01-05,474.51
2026-01-06,485.97
2026-01-07,515.42
2026-01-08,506.67
2026-01-09,497.5
2026-01-12,501.85
2026-01-13,490.2
2026-01-14,493.3
2026-01-15,506.73
2026-01-16,523.88
2026-01-19,523.87
2026-01-20,514.2
2026-01-21,509.69
2026-01-22,500.56
2026-01-23,510.37
2026-01-26,496.22
2026-01-27,497.68
2026-01-28,502.0
2026-01-29,475.37
2026-01-30,475.23
2026-02-02,461.63
2026-02-03,472.99
2026-02-04,470.6
2026-02-05,470.12
2026-02-06,472.23
2026-02-09,484.0
2026-02-10,482.9
2026-02-11,475.0
2026-02-12,475.05
2026-02-13,486.12
2026-02-24,487.33
2026-02-25,496.0
2026-02-26,488.88
2026-02-27,471.88
2026-03-02,465.8
2026-03-03,446.16
2026-03-04,448.8
2026-03-05,466.28
2026-03-06,465.38
2026-03-09,452.64
2026-03-10,457.0
2026-03-11,461.99
2026-03-12,457.99
2026-03-13,457.88
2026-03-16,454.71
2026-03-17,450.0
2026-03-18,462.45
2026-03-19,461.63
2026-03-20,468.72
2026-03-23,444.39
2026-03-24,444.0
2026-03-25,464.2
2026-03-26,446.11
2026-03-27,452.98
2026-03-30,468.84
2026-03-31,447.0
2026-04-01,450.53
2026-04-02,438.0
2026-04-03,426.45
2026-04-07,424.08
2026-04-08,463.98
2026-04-09,472.84
2026-04-10,476.89
2026-04-13,472.5
2026-04-14,481.6
2026-04-15,475.0
2026-04-16,473.56
2026-04-17,469.91
2026-04-20,471.23
2026-04-21,450.36
2026-04-22,477.95
2026-04-23,475.0
2026-04-24,472.7
2026-04-27,516.25
2026-04-28,517.21
2026-04-29,510.71
2026-04-30,536.99
