2025-01-02,102.55
2025-01-03,102.66
2025-01-06,99.12
2025-01-07,104.75
2025-01-08,114.16
2025-01-09,122.38
2025-01-10,119.99
2025-01-13,117.35
2025-01-14,129.09
2025-01-15,132.29
2025-01-16,127.65
2025-01-17,134.22
2025-01-20,132.43
2025-01-21,131.54
2025-01-22,135.63
2025-01-23,129.91
2025-01-24,129.94
2025-01-27,126.86
2025-02-05,134.77
2025-02-06,140.03
2025-02-07,137.97
2025-02-10,134.06
2025-02-11,133.43
2025-02-12,134.41
2025-02-13,127.14
2025-02-14,126.78
2025-02-17,126.95
2025-02-18,122.94
2025-02-19,126.97
2025-02-20,127.84
2025-02-21,137.46
2025-02-24,142.39
2025-02-25,136.42
2025-02-26,136.19
2025-02-27,133.17
2025-02-28,131.27
2025-03-03,129.03
2025-03-04,133.93
2025-03-05,135.3
2025-03-06,137.14
2025-03-07,134.11
2025-03-10,131.96
2025-03-11,127.63
2025-03-12,127.93
2025-03-13,123.75
2025-03-14,129.34
2025-03-17,127.48
2025-03-18,129.36
2025-03-19,130.39
2025-03-20,127.85
2025-03-21,123.08
2025-03-24,124.59
2025-03-25,118.8
2025-03-26,116.46
2025-03-27,117.13
2025-03-28,116.51
2025-03-31,116.38
2025-04-01,116.99
2025-04-02,117.09
2025-04-03,115.26
2025-04-07,103.76
2025-04-08,103.04
2025-04-09,104.51
2025-04-10,107.44
2025-04-11,111.84
2025-04-14,111.25
2025-04-15,109.53
2025-04-16,108.73
2025-04-17,108.73
2025-04-18,107.84
2025-04-21,111.98
2025-04-22,111.87
2025-04-23,114.11
2025-04-24,110.69
2025-04-25,112.15
2025-04-28,114.71
2025-04-29,126.18
2025-04-30,128.14
2025-05-06,131.29
2025-05-07,129.79
2025-05-08,126.98
2025-05-09,123.87
2025-05-12,124.95
2025-05-13,124.98
2025-05-14,123.96
2025-05-15,121.48
2025-05-16,121.77
2025-05-19,125.76
2025-05-20,125.61
2025-05-21,117.64
2025-05-22,117.16
2025-05-23,114.91
2025-05-26,115.54
2025-05-27,112.42
2025-05-28,113.02
2025-05-29,113.27
2025-05-30,111.82
2025-06-03,112.4
2025-06-04,115.09
2025-06-05,117.4
2025-06-06,122.91
2025-06-09,122.11
2025-06-10,118.89
2025-06-11,118.64
2025-06-12,119.44
2025-06-13,118.39
2025-06-16,120.49
2025-06-17,121.8
2025-06-18,122.1
2025-06-19,122.69
2025-06-20,118.45
2025-06-23,119.7
2025-06-24,123.38
2025-06-25,124.97
2025-06-26,122.73
2025-06-27,125.8
2025-06-30,125.99
2025-07-01,123.49
2025-07-02,120.46
2025-07-03,119.55
2025-07-04,118.68
2025-07-07,120.63
2025-07-08,121.53
2025-07-09,119.3
2025-07-10,117.89
2025-07-11,118.19
2025-07-14,117.42
2025-07-15,114.83
2025-07-16,114.07
2025-07-17,117.82
2025-07-18,116.99
2025-07-21,116.94
2025-07-22,115.7
2025-07-23,116.82
2025-07-24,117.72
2025-07-25,121.76
2025-07-28,120.09
2025-07-29,120.11
2025-07-30,123.81
2025-07-31,120.95
2025-08-01,117.14
2025-08-04,118.67
2025-08-05,117.83
2025-08-06,118.11
2025-08-07,117.5
2025-08-08,116.23
2025-08-11,117.78
2025-08-12,120.29
2025-08-13,121.28
2025-08-14,120.83
2025-08-15,122.72
2025-08-18,125.52
2025-08-19,123.08
2025-08-20,126.83
2025-08-21,136.96
2025-08-22,150.66
2025-08-25,157.57
2025-08-26,154.18
2025-08-27,158.4
2025-08-28,164.21
2025-08-29,158.75
2025-09-01,174.63
2025-09-02,175.74
2025-09-03,170.84
2025-09-04,153.76
2025-09-05,159.33
2025-09-08,163.59
2025-09-09,156.92
2025-09-10,161.06
2025-09-11,177.16
2025-09-12,189.93
2025-09-15,190.66
2025-09-16,188.88
2025-09-17,186.33
2025-09-18,190.6
2025-09-19,184.93
2025-09-22,194.73
2025-09-23,193.79
2025-09-24,199.51
2025-09-25,197.12
2025-09-26,189.93
2025-09-29,196.84
2025-09-30,212.99
2025-10-09,225.16
2025-10-10,214.71
2025-10-13,207.55
2025-10-14,195.71
2025-10-15,201.72
2025-10-16,207.83
2025-10-17,200.92
2025-10-20,208.05
2025-10-21,218.69
2025-10-22,210.62
2025-10-23,206.66
2025-10-24,220.76
2025-10-27,242.84
2025-10-28,246.59
2025-10-29,240.8
2025-10-30,231.66
2025-10-31,219.68
2025-11-03,229.77
2025-11-04,224.66
2025-11-05,218.07
2025-11-06,226.87
2025-11-07,220.63
2025-11-10,218.64
2025-11-11,216.67
2025-11-12,209.2
2025-11-13,227.17
2025-11-14,205.48
2025-11-17,207.2
2025-11-18,202.21
2025-11-19,202.23
2025-11-20,198.81
2025-11-21,182.24
2025-11-24,178.92
2025-11-25,190.34
2025-11-26,196.21
2025-11-27,200.57
2025-11-28,202.7
2025-12-01,212.51
2025-12-02,210.19
2025-12-03,207.3
2025-12-04,210.1
2025-12-05,206.51
2025-12-08,213.58
2025-12-09,210.64
2025-12-10,208.54
2025-12-11,207.51
2025-12-12,209.58
2025-12-15,203.86
2025-12-16,197.57
2025-12-17,201.89
2025-12-18,214.14
2025-12-19,209.9
2025-12-22,216.15
2025-12-23,217.06
2025-12-24,223.77
2025-12-25,221.68
2025-12-26,226.64
2025-12-29,227.6
2025-12-30,219.9
2025-12-31,213.94
2026-01-05,235.34
2026-01-06,250.42
2026-01-07,262.12
2026-01-08,258.37
2026-01-09,249.69
2026-01-12,261.45
2026-01-13,263.12
2026-01-14,252.63
2026-01-15,254.59
2026-01-16,280.05
2026-01-19,288.03
2026-01-20,291.58
2026-01-21,307.2
2026-01-22,301.03
2026-01-23,296.82
2026-01-26,292.17
2026-01-27,306.81
2026-01-28,323.21
2026-01-29,307.05
2026-01-30,314.42
2026-02-02,282.98
2026-02-03,292.14
2026-02-04,281.92
2026-02-05,277.34
2026-02-06,275.77
2026-02-09,292.55
2026-02-10,289.48
2026-02-11,284.18
2026-02-12,302.8
2026-02-13,308.25
2026-02-24,322.58
2026-02-25,310.87
2026-02-26,308.95
2026-02-27,299.56
2026-03-02,292.72
2026-03-03,272.49
2026-03-04,278.66
2026-03-05,282.39
2026-03-06,284.58
2026-03-09,275.69
2026-03-10,285.02
2026-03-11,281.12
2026-03-12,274.38
2026-03-13,277.93
2026-03-16,305.71
2026-03-17,295.57
2026-03-18,310.8
2026-03-19,303.24
2026-03-20,289.78
2026-03-23,272.95
2026-03-24,273.31
2026-03-25,278.0
2026-03-26,261.62
2026-03-27,258.28
2026-03-30,255.48
2026-03-31,237.75
2026-04-01,254.63
2026-04-02,246.63
2026-04-03,248.74
2026-04-07,249.3
2026-04-08,255.59
2026-04-09,250.13
2026-04-10,264.7
2026-04-13,261.76
2026-04-14,279.6
2026-04-15,273.6
2026-04-16,286.31
2026-04-17,288.54
2026-04-20,290.12
2026-04-21,305.82
2026-04-22,313.52
2026-04-23,304.36
2026-04-24,297.27
2026-04-27,302.98
2026-04-28,307.05
2026-04-29,308.44
2026-04-30,312.53
2026-05-06,343.79
2026-05-07,349.65
2026-05-08,333.61
2026-05-11,361.6
2026-05-12,353.04
2026-05-13,364.47
2026-05-14,355.67
2026-05-15,374.79
2026-05-18,399.42
2026-05-19,403.97
2026-05-20,444.37
2026-05-21,431.27
2026-05-22,468.06
2026-05-25,514.85
2026-05-26,526.22
2026-05-27,514.18
2026-05-28,483.0
2026-05-29,467.01
2026-06-01,468.0
2026-06-02,474.69
2026-06-03,492.23
2026-06-04,529.31
2026-06-05,488.0
2026-06-08,474.01
2026-06-09,500.5
2026-06-10,480.84
2026-06-11,483.5
2026-06-12,481.47
2026-06-15,518.0
2026-06-16,532.76
2026-06-17,586.04
2026-06-18,629.0
2026-06-22,689.7
2026-06-23,640.99
2026-06-24,705.09
